entity_id,entity_name,icon,property_id,property_name,logical_type,mandatory,max_len,semantic_type_id,possible_values_count,possible_values
ET47,X1.CD Target Contact Activity,Chart,PT1252,Network (Out),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1253,Unknown (Out),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1254,Voice (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1255,SMS (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1256,MMS (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1272,Failed (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1257,Network (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1258,Unknown (In),INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1270,Comments,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1231,Start Date,DATE,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1232,Start Time,TIME,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1239,End Date,DATE,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1240,End Time,TIME,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1227,Target Entity Type,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1228,Target Entity Sub Type,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1242,Non Target Entity Type,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1243,Non Target Entity Sub Type,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1265,Attribution (Target),SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1266,Attribution (Non Target),SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1264,Intelligence Date,DATE,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1259,Additional Info,MULTIPLE_LINE_STRING,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1260,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1261,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET47,X1.CD Target Contact Activity,Chart,PT1262,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET47,X1.CD Target Contact Activity,Chart,PT1263,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1224,UNUSED1,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1225,UNUSED2,SINGLE_LINE_STRING,false,250,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1269,UNUSED3,INTEGER,false,,,0,
ET47,X1.CD Target Contact Activity,Chart,PT1420,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1441,Event Ref,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1442,SBE Ref,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1443,Month,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1444,Clearance Date,DATE,false,,,0,
ET52,SBCSD,Investigative_Research,PT1445,Interception Date,DATE,false,,,0,
ET52,SBCSD,Investigative_Research,PT1446,Sources,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1447,Event Type,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1448,References,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1449,Location,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1452,Location Geo,GEOSPATIAL,false,,,0,
ET52,SBCSD,Investigative_Research,PT1450,Location Latitude,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1451,Location Longitude,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1453,Location - Country,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1454,Load Inspected?,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1455,Country of Export,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1482,Country of Destination,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1456,Journey Details,MULTIPLE_LINE_STRING,false,10000,,0,
ET52,SBCSD,Investigative_Research,PT1457,Linked to Operation,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1458,Equipment Details Description,MULTIPLE_LINE_STRING,false,10000,,0,
ET52,SBCSD,Investigative_Research,PT1459,Engine Serial Number and Make or Brand,MULTIPLE_LINE_STRING,false,10000,,0,
ET52,SBCSD,Investigative_Research,PT1460,No. of Engines,INTEGER,false,,,0,
ET52,SBCSD,Investigative_Research,PT1461,No. Vessels,INTEGER,false,,,0,
ET52,SBCSD,Investigative_Research,PT1462,No. Life Vests,INTEGER,false,,,0,
ET52,SBCSD,Investigative_Research,PT1463,Other Equipment,MULTIPLE_LINE_STRING,false,10000,,0,
ET52,SBCSD,Investigative_Research,PT1464,Vehicle VRM,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1465,Trailer,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1466,Driver Name,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1468,Driver Nationality,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1470,Consignor or Destination,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1471,Carrier or Transport Company,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1472,Principal Trader,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1473,Linked Maritime Event,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1474,Maritime Event Details,MULTIPLE_LINE_STRING,false,20000,,0,
ET52,SBCSD,Investigative_Research,PT1475,Linked to Fatalities,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1476,Notes,MULTIPLE_LINE_STRING,false,20000,,0,
ET52,SBCSD,Investigative_Research,PT1467,Unused,DATE,false,,,0,
ET52,SBCSD,Investigative_Research,PT1469,Unused2,SINGLE_LINE_STRING,false,250,,0,
ET52,SBCSD,Investigative_Research,PT1477,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET52,SBCSD,Investigative_Research,PT1478,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET52,SBCSD,Investigative_Research,PT1479,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET52,SBCSD,Investigative_Research,PT1480,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET52,SBCSD,Investigative_Research,PT1481,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1532,Marketplace Name,SINGLE_LINE_STRING,false,250,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1533,Additional Info,MULTIPLE_LINE_STRING,false,25000,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1534,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1535,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET54,Dark Web Marketplace,Online Marketplace,PT1536,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET54,Dark Web Marketplace,Online Marketplace,PT1537,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1538,Intelligence Date,DATE,false,,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1539,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET54,Dark Web Marketplace,Online Marketplace,PT1540,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET56,Cash,Cash,PT1615,Type,SINGLE_LINE_STRING,false,250,,0,
ET56,Cash,Cash,PT1616,Date,DATE,false,,,0,
ET56,Cash,Cash,PT1602,Date and Time,DATE_AND_TIME,false,,,0,
ET56,Cash,Cash,PT1603,Currency,SINGLE_LINE_STRING,false,250,,0,
ET56,Cash,Cash,PT1604,Amount,DECIMAL,false,,,0,
ET56,Cash,Cash,PT1605,Location,GEOSPATIAL,false,,,0,
ET56,Cash,Cash,PT1614,Location Information,SINGLE_LINE_STRING,false,250,,0,
ET56,Cash,Cash,PT1606,Additional Information,MULTIPLE_LINE_STRING,false,,,0,
ET56,Cash,Cash,PT1607,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET56,Cash,Cash,PT1608,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET56,Cash,Cash,PT1609,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET56,Cash,Cash,PT1610,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET56,Cash,Cash,PT1611,Intelligence Date,DATE,false,,,0,
ET56,Cash,Cash,PT1612,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET56,Cash,Cash,PT1613,SourceItemId,SINGLE_LINE_STRING,false,250,,0,
ET57,Image,Picturedoc,PT1630,Filename,MULTIPLE_LINE_STRING,false,4000,,0,
ET57,Image,Picturedoc,PT1632,Exhibit Ref or Reference,SINGLE_LINE_STRING,false,250,,0,
ET57,Image,Picturedoc,PT1633,Exhibit Sourcefile,MULTIPLE_LINE_STRING,false,4000,,0,
ET57,Image,Picturedoc,PT1631,IR or Reference,SINGLE_LINE_STRING,false,250,,0,
ET57,Image,Picturedoc,PT1626,3x5x2,SINGLE_LINE_STRING,false,3,,0,
ET57,Image,Picturedoc,PT1627,3x5x2 Action,SELECTED_FROM,false,250,,3,A1: Covert Development.  May be combined or corroborated with other intelligence but action cannot be taken directly. Permission must be sought from the originator | A2: Covert Use. Covert action may be taken on this intelligence although the source or techniques must be protected. May not be used in isolation as evidence | A3: Overt Use. Overt action is permitted on this intelligence.  See additional notes for what this information can be used for.
ET57,Image,Picturedoc,PT1628,3x5x2 Sanitisation,SELECTED_FROM,false,250,,2,S1. Delegate Authority. The originator of the intelligence DOES PERMIT the unsupervised sanitisation of the material in order to allow dissemination to a wider audience | S2. Consult Originator. The originator of the intelligence DOES NOT PERMIT the sanitisation of the material for a wider dissemination without consultation being sought
ET57,Image,Picturedoc,PT1629,3x5x2 Notes,MULTIPLE_LINE_STRING,false,,,0,
ET58,Team,Investigative_Research,PT1651,Team Name,SINGLE_LINE_STRING,false,250,,0,
ET58,Team,Investigative_Research,PT1652,Contact Email,SINGLE_LINE_STRING,false,250,,0,
ET58,Team,Investigative_Research,PT1653,Contact Telephone,SINGLE_LINE_STRING,false,250,,0,
ET58,Team,Investigative_Research,PT1654,Notes,MULTIPLE_LINE_STRING,false,,,0,
ET58,Team,Investigative_Research,PT1656,Area/Theme/Project/LOE,SUGGESTED_FROM,false,250,,5,OIC - Illicit Finance | OIC - Northern France Facilitators | OIC - Online Communications | OIC - Small Boat Equipment | OIC - Upstream
